TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,TypeStatus,TypeName,DecimalLatitude,DecimalLongitude,Locality,RecordedBy,RecordNumber,CollectionDate,Country,InstitutionCode,ImageFile,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate,StemArmature,Tendrils,LeafSample,DNAextracted,DNAsequenced,DNAnotes,EditedAt
Sarcolaena multiflora,K005508176,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-18.8333,49.1667,,"Randrianasolo, A.",223,1992-06-27 00:00:00,Madagascar,K,K005508176,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391080,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.95,47,,"Dumetz, N.; Gereau, R.E.; Rabevohitra, R.",706,1989-04-20 00:00:00,Madagascar,K,K000391080; K000391080_a,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508193,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,,,,"Humbert, H.; Capuron, R.",24429,1950-11-29 00:00:00,Madagascar,K,K005508193,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391074,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-17.8167,49.4667,,"Dorr, L.J.; Barnett, L.C.; Leeuwenberg, A.J.M.; Ralimanana, N.",4459,1985-12-07 00:00:00,Madagascar,K,K000391074,,,,,,,,,,,,,,
Sarcolaena multiflora,K001639091,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,,,,"Razafindratsima, O.H.; Randrinasolo, M.; Tafitamahandry, A.",34,2017-01-07 00:00:00,Madagascar,K,K001639091,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000751292,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.95,46.9833,,"Ralimanana, H.; Randriamboavonjy, T.; Vorontsova, M.; Rabehevitra, D.",RLI 1596,2011-11-02 00:00:00,Madagascar,K,K000751292,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K006871438,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-16.8211,49.7603,,"Rajaonary, S.",140,2019-06-21 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K006871457,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-23.1906,47.7214,,"Rakotoarivelo, N.H.; Tamaizafy, P.",187,2007-09-01 00:00:00,Madagascar,K,K006871457,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K006960684,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-18.8775,49.135,,"Randriatahina, J.; Ralainaorina, T.N.; Razafindraibe, H.",272,2022-03-04 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391061,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,,,,"Humblot, L.",365,,Madagascar,K,K000391061,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391066,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,,,,"Drake, E.",163,,Madagascar,K,K000391066,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391063,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,,,,"Baron, R.",1608,1882-10-01 00:00:00,Madagascar,K,K000391063,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508183,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-15.73,49.6558,,"Rabenantoandro, J.; Thierry, R.; Novel",901,2002-02-19 00:00:00,Madagascar,K,K005508183,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K005508175,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-16.8672,49.6811,,"Rabevohitra, R.; Rakotomamonjy",4869,2004-01-29 00:00:00,Madagascar,K,K005508175,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391073,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.9667,47.0333,,"Gereau, R.E.; Dumetz, N.",3266,1989-03-15 00:00:00,Madagascar,K,K000391073; K000391073_a,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508174,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-20.3583,48.6139,,"Rolland Ranaivojaona; Razakamalala, R.",880,2004-09-30 00:00:00,Madagascar,K,K005508174; K005508174_a,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K005508180,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-13.7658,47.9864,,"Bernard, R.; et al.",1359,2009-01-25 00:00:00,Madagascar,K,K005508180,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391067,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-18.5167,49.2833,,"Perrier de la Bâthie, H.",13265,1920-10-01 00:00:00,Madagascar,K,K000391067,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391079,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-17.4833,49.4667,,"Capuron, R.",18149,1957-08-30 00:00:00,Madagascar,K,K000391079,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508178,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-15.7825,-49.9608,,"Antilahimena, P.",2997,2004-10-27 00:00:00,Madagascar,K,K005508178,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391069,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.7833,47.0333,,"Zarucchi, J.; Rakotobe, E.; Randrianasolo, A.; Pool, A.",7505,1991-05-26 00:00:00,Madagascar,K,K000391069,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K005508192,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-18.5806,49.2544,,"Rabenantoandro, J.; Razakamalala, R.; Paul, J.",845,2001-12-08 00:00:00,Madagascar,K,K005508192,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391060,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-23.09,47.755,,"Hoffmann, P.; Ranaivojaona, R.; Ralimanana, H.; Richard, J.; Ramaharitra, J.",299,2000-10-25 00:00:00,Madagascar,K,K000391060,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508181,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.7792,47.175,,"Phillipson, P.B.; Clement, R.A.; Rafamantanantsoa, G.",3959,1992-03-22 00:00:00,Madagascar,K,K005508181,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391075,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-18.8,49.15,,"Keating, R.C.; Miller, J.S.",2249,1989-11-14 00:00:00,Madagascar,K,K000391075,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391068,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.9356,47.0292,,"Rakotonasolo, F.; Ranaivojaona, R.; Ralimanana, H.; Davis, A.P.",75,2001-02-11 00:00:00,Madagascar,K,K000391068,,,,,,,,,,,,,,
Sarcolaena multiflora,K001275478,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-20.3728,48.5544,,"Razakamalala, R.; Ranaivojaona, R.; Rogers, Z.",1122,2004-04-16 00:00:00,Madagascar,K,K001275478,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391076,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-14.2667,50.1667,,"Capuron, R.",9244,1954-09-28 00:00:00,Madagascar,K,K000391076,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391071,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-17.7667,49.4833,,"Dorr, L.J.; Barnett, L.C.",3392,1984-12-12 00:00:00,Madagascar,K,K000391071,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508185,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.0333,46.95,,"Randrianasolo, A.",253,1992-08-05 00:00:00,Madagascar,K,K005508185,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K001913801,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-13.7543,47.972,,"Tahinarivony, A.J.; Rasoanaivo, N.S.",TAJ688,2012-06-13 00:00:00,Madagascar,K,K001913801,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391078,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-18.8167,49.1333,,"Boiteau, P.",457,1966-11-07 00:00:00,Madagascar,K,K000391078,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508172,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.95,47,,"Bourgeois, C.",142,1999-05-04 00:00:00,Madagascar,K,K005508172,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391083,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-25,46.8833,,"Lam, H.J.; Meeuse, A.D.J.",5579,1938-11-30 00:00:00,Madagascar,K,K000391083,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508173,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-17.6392,49.4839,,"Koopman, M.; Randriansasolo, A.; Ratovoson, F.; Hong Wa, C.",112,2002-11-16 00:00:00,Madagascar,K,K005508173,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391077,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.95,46.9833,,"Pelet, M.; Coudreau, M.",6,1936-10-29 00:00:00,Madagascar,K,K000391077,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391070,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-24.95,47,,"Dorr, L.J.; Barnett, L.C.; Rakotozafy, A.; Cheek, M.R.; Razafimalala, N.",3996,1985-03-16 00:00:00,Madagascar,K,K000391070,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391062,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,,,,"Humblot, L.",165,,Madagascar,K,K000391062,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391081,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-18.0167,49.4,,"Croat, T.B.",32592,1975-02-28 00:00:00,Madagascar,K,K000391081,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391065,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,,,,"Baron, R.",4650,,Madagascar,K,K000391065,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391082,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-17.7,49.4667,,"Dorr, L.J.; Barnett, L.C.",3317,1984-12-07 00:00:00,Madagascar,K,K000391082,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508182,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-15.7408,49.9619,,"Labat, J.N.; Poncy, O.",3408,2001-10-24 00:00:00,Madagascar,K,K005508182,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K005508179,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-13.7575,47.9814,,"Madiomanana, M.C.; Ammann, M.Y.; Tahinarivony, A.J.",MAD244,2009-01-20 00:00:00,Madagascar,K,K005508179; K005508179_a,,,,,,,,,,,,,Not attempted,
Sarcolaena multiflora,K000391072,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,-18.85,49.1333,,"Schatz, G.E.; D'Arcy, W.",1484,1987-08-29 00:00:00,Madagascar,K,K000391072,,,,,,,,,,,,,,
Sarcolaena multiflora,K000391064,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,,,,"Baron, R.",1608,1889-06-01 00:00:00,Madagascar,K,K000391064,,,,,,,,,,,,,,
Sarcolaena multiflora,K005508191,,,Sarcolaenaceae,Sarcolaena,Sarcolaena multiflora,,,,,,,"Humbert, H.; Capuron, R.",24429,1950-11-29 00:00:00,Madagascar,K,K005508191,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508200,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-18.4069,47.9394,,"Gereau, R.E.; Rakotomalaza, P.J.; Razafindrabeaza, T.; Rafamatanantsoa, G.; Andriastsiferana, F.",5683,1995-04-07 00:00:00,Madagascar,K,K005508200,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K000663435,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.6172,46.5564,,"Andrianaivoravelona, B.; Rakotoarinivo, M.; Ratovonirina, G.; Rajaonarison, R.; Fety",ANB346,2010-08-20 00:00:00,Madagascar,K,K000663435,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645074,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-18.3667,47.7833,,"Zarucchi, J.L.; Rakotobe, E.; Randrianasolo, A.; Pool, A.",7371,1991-05-08 00:00:00,Madagascar,K,K005645074,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508189,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.5764,46.5858,,"Du Puy, D.J.; Moat, J.",M915,,Madagascar,K,K005508189,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645075,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-18.95,47.95,,"Miller, J.; Schatz, G.E.",6275,1991-04-07 00:00:00,Madagascar,K,K005645075,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508196,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.0669,47.0131,,"Ranarivelo, T.; Roberts, D.; Cribb, P.; Razafindraibe, H.",RTI471,2007-02-10 00:00:00,Madagascar,K,K005508196,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508195,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.6172,46.5564,,"Andrianaivoravelona, B.; Rakotoarinivo, M.; Ratovonirina, G.; Rajaonarison, R.; Fety",ANB346,2010-08-02 00:00:00,Madagascar,K,K005508195,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K000753913,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.6106,46.6097,,"Randriamboavonjy, T.; Raharimampionina, J.; Ratovonirina, G.; Rafanomezantsoa, A.; Rakotonirina, J.N.",RTI 1192,2013-04-20 00:00:00,Madagascar,K,K000753913,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K001303337,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.5572,46.4544,,"Rakotonasolo, F.; Randrianasolo, V.; Rajaovelona, L.",MDG113_18 106,2018-09-03 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K001521903,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.5353,46.3961,,"Rakotonasolo, F.; Rajaovelona, L.; Rakotoarisoa, A.A.; Rahaingoson, F.R.; Razanandrakoto, H.",MDG 113_8 128,2019-05-26 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K001303273,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.5031,46.5522,,"Rakotonasolo, F.; Rajaovelona, L.",MDG113_19 31,2019-02-23 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K001303221,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.6147,46.9164,,"Rakotonasolo, F.; Rajaovelona, L.; Rakotoarisoa, A.; Razanandrakoto, H.",MDG05-12-19 202,2019-12-16 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K001898030,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-19.1419,48.5361,,"Razanatsima, A.; Zafindrafeno, C.; Foara",1690,2017-04-24 00:00:00,Madagascar,K,K001898030,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K001899368,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.2281,46.5153,,"Rakotoarinivo,M.",RMJ 150,2004-05-22 00:00:00,Madagascar,K,K001899368,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K001037198,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-19.0658,48.5711,,"Ratovonirina, G.; Andrianaivoravelona, B.; Byng, J.",RGD 120,2011-11-27 00:00:00,Madagascar,K,K001037198,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508199,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.7622,48.4853,,"Koopman, M.; Rabenantoandro, J.; Razakamalala, R.",148,2002-12-07 00:00:00,Madagascar,K,K005508199,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508198,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-19.1281,48.4006,,"Randrianasolo, A.; Razanatsima, A.; Ranaivojaona, R.; Razakamalala, R.; Rasoarivety, L.; Rakotoarivony, F.",1119,2007-05-30 00:00:00,Madagascar,K,K005508198,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645077,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-18.9167,47.5167,,s.coll.,s.n.,,Madagascar,K,K005645077,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508188,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.5906,46.5958,,"Du Puy, D.J.; Andriantiana, J.; Labat, J.N.",2379,1993-11-21 00:00:00,Madagascar,K,K005508188,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645069,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.55,46.5833,,"McPherson, G.; van der Werff, H.",16464,1994-10-27 00:00:00,Madagascar,K,K005645069,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645057,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,,,,"Capuron, R.",11675SF,,Madagascar,K,K005645057,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K000952455,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,,,,"Andrianaivoravelona, B.; Ratovonirina, G.; Byng, J.",ANB496,2011-11-29 00:00:00,Madagascar,K,K000952455,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645058,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.2361,47.0997,,"Labat, J.-N.; Haevermans, T.; Rabenantoandro, J.",3013,1999-03-23 00:00:00,Madagascar,K,K005645058,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508194,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.5731,46.5864,,"Andrianaivoravelona, B.; Ratovonirina, G.; Schuman, L.; Randriamampionona",ANB458,2011-06-20 00:00:00,Madagascar,K,K005508194,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508190,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.5764,46.5858,,"Du Puy, D.J.; Moat, J.",M915,,Madagascar,K,K005508190,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645072,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-14.7,49.45,,"Ravelonarivo, D.; Rabary, A.",1039,1996-09-13 00:00:00,Madagascar,K,K005645072,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645056,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.6017,46.5717,,"Messmer, N.; Andriatsiferana, F.",NM780,1999-02-05 00:00:00,Madagascar,K,K005645056,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K000751464,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.5181,46.5658,,"Randriamboavonjy, T.; Rajaovelona, L.R.; Ratovonirina, G.",RTI927,2011-09-23 00:00:00,Madagascar,K,K000751464,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645073,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.0778,47.0028,,"Randrianaivo, R.; Ranaivojaona, R.; Birkinshaw, C.; Ravololonanahary, H.; Ralimanana, H.; Randrianasolo, A.",5,1996-10-03 00:00:00,Madagascar,K,K005645073,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508187,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.3725,48.5542,,"Rabehevitra, D.; Ludovic, R.; Edmond",828,2004-02-12 00:00:00,Madagascar,K,K005508187,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K000240333,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,Unknown,,,,,,13575,,Madagascar,K,K000240333,,,,,,,,,,,,,,
Sarcolaena oblongifolia,K000751911,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-23.535,47.0847,,"Rapanarivo, S.H.J.V.; Ralimanana, H.; Rakotonasolo, F.; Razafimandimby, J.J.; Nestor; Momedany, N.",RS687,2017-06-04 00:00:00,Madagascar,K,K000751911; K000751911_a,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645076,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,,,,"Dorr, L.J.; Barnett, L.C.; Rakotozafy, A.; Cheek, M.R.; Razafimalala, N.",3840,1985-03-06 00:00:00,Madagascar,K,K005645076,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508197,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.1778,47.0886,,"Ludovic, R.; Razafitsalama, J.; Birkinshaw, C.",1,2001-02-01 00:00:00,Madagascar,K,K005508197,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645071,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.5667,46.7667,,"Randrianasolo, A.",233,1992-07-05 00:00:00,Madagascar,K,K005645071,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K001913800,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,,,,"Humbert, H.",30022,1955-01-17 00:00:00,Madagascar,K,K001913800,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005508186,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,,,,"Deroin, T.; Badre, F.",138,1989-11-20 00:00:00,Madagascar,K,K005508186,,,,,,,,,,,,,Not attempted,
Sarcolaena oblongifolia,K005645055,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,-20.57,46.6033,,"Andriamahay, M. : SNGF",984,2005-01-19 00:00:00,Madagascar,K,K005645055,,,,,,,,,,,,,,
Sarcolaena oblongifolia,K005645070,,,Sarcolaenaceae,Sarcolaena,Sarcolaena oblongifolia,,,,,,,"Croat, T.B.",29205,1975-01-23 00:00:00,Madagascar,K,K005645070,,,,,,,,,,,,,Not attempted,
Sarcolaenaceae,K005630039,,,Sarcolaenaceae,,Sarcolaenaceae,,,,,,,s.coll.,[3019],,Madagascar,K,K005630039,,,,,,,,,,,,,Not attempted,
Sarcolaenaceae,K001622491,,,Sarcolaenaceae,,Sarcolaenaceae,,,,,,,"Rakotonasolo, F.; Randrianaolo, M.",RNF 508,2002-11-10 00:00:00,Madagascar,K,K001622491,,,,,,,,,,,,,Not attempted,
Schizolaena sp.,K000391152,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-20.25,47.15,,"Fosberg, F.R.",52375,1970-10-13 00:00:00,Madagascar,K,K000391152,,,,,,,,,,,,,,
Schizolaena sp.,K005434988,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,,,,s.coll.,s.n.,2006-10-28 00:00:00,Madagascar,K,K005434988,,,,,,,,,,,,,Not attempted,
Schizolaena sp.,K000391146,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-20.55,46.5833,,"McPherson, G.; Werff, H., van der",16460,1994-10-27 00:00:00,Madagascar,K,K000391146,,,,,,,,,,,,,,
Schizolaena sp.,K006960692,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-14.1769,50.0856,,"Rakotonirina, Casmir Z.; Martial.; Ravelonarivo, D.",832,2021-11-13 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Schizolaena sp.,K000391150,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-20.55,46.8,,"Humbert, H.; Capuron, R.",28092,1955-01-16 00:00:00,Madagascar,K,K000391150,,,,,,,,,,,,,,
Schizolaena sp.,K001913811,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-24.7833,46.0333,,"Lowry II, P.P.; Leeuwenberg, A.J.M.; Floret, J.J.; Rajemsa",4451,1988-04-27 00:00:00,Madagascar,K,K001913811,,,,,,,,,,,,,Not attempted,
Schizolaena sp.,K000391159,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-14.3333,48.0333,,"Capuron, R.",18890,1958-11-06 00:00:00,Madagascar,K,K000391159,,,,,,,,,,,,,,
Schizolaena sp.,K000391147,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-20.55,46.5833,,"McPherson, G.; Werff, H., van der",16460,1994-10-27 00:00:00,Madagascar,K,K000391147,,,,,,,,,,,,,,
Schizolaena sp.,K000391172,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-24.8833,47.1,,"Rabevohitra, R.; Dumetz, N.; Gereau, R.",1807,1989-03-31 00:00:00,Madagascar,K,K000391172,,,,,,,,,,,,,,
Schizolaena sp.,K000391158,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,,,,"Baron, R.",6388,1892-01-01 00:00:00,Madagascar,K,K000391158,,,,,,,,,,,,,,
Schizolaena sp.,K000391148,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-20.5167,47.25,,"McPherson, G.; Werff, H., van der",16447,1994-10-27 00:00:00,Madagascar,K,K000391148,,,,,,,,,,,,,,
Schizolaena sp.,K000391155,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-24.575,47.2,,"Capuron, R.",28662,1968-12-14 00:00:00,Madagascar,K,K000391155,,,,,,,,,,,,,,
Schizolaena sp.,K000391149,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,-20.5167,47.25,,"McPherson, G.; Werff, H., van der",16447,1994-10-27 00:00:00,Madagascar,K,K000391149,,,,,,,,,,,,,,
Schizolaena sp.,K000391162,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,,,,"Baron, R.",6407,1892-01-01 00:00:00,Madagascar,K,K000391162,,,,,,,,,,,,,,
Schizolaena sp.,K000391161,,,Sarcolaenaceae,Schizolaena,Schizolaena sp.,,,,,,,"Baron, R.",6399,1892-01-01 00:00:00,Madagascar,K,K000391161,,,,,,,,,,,,,,
